or_name,ee_name,deal_date,n_patents,seller_cik,buyer_cik,deal_id,filer_cik,sec_start,sec_end
RAO RAMAN K,IP HOLDINGS INC,2008-02-22,44,,1681206.0,1017,1681206.0,2007-11-24,2008-05-22
RAO SANJAY K,IP HOLDINGS INC,2008-02-22,33,,1681206.0,1018,1681206.0,2007-11-24,2008-05-22
RAO SUNIL K,IP HOLDINGS INC,2008-02-22,43,,1681206.0,1019,1681206.0,2007-11-24,2008-05-22
RAWLES LLC,AMAZON TECHNOLOGIES INC,2015-11-06,60,,1321834.0,1020,1321834.0,2015-08-08,2016-02-04
REARICK TODD,HYPERFINE RESEARCH INC,2015-10-27,25,,1833769.0,1021,1833769.0,2015-07-29,2016-01-25
RECIO RENATO JOHN,INTERNATIONAL BUSINESS MACHINES CORPORATION,2005-02-22,23,,51143.0,1022,51143.0,2004-11-24,2005-05-23
REED DENNIS CRAIG,FORD GLOBAL TECHNOLOGIES LLC,2013-01-10,33,,932021.0,1023,932021.0,2012-10-12,2013-04-10
REILEY MARK,TOTAL FACET TECHNOLOGIES INC,2001-02-16,32,,1321834.0,1024,1321834.0,2000-11-18,2001-05-17
REN WEIMING,HERMES MICROVISION INC,2016-12-21,23,,65770.0,1025,65770.0,2016-09-22,2017-03-21
RESCH JASON K,INTERNATIONAL BUSINESS MACHINES CORPORATION,2017-11-27,24,,51143.0,1026,51143.0,2017-08-29,2018-02-25
RESCH JASON K,INTERNATIONAL BUSINESS MACHINES CORPORATION,2017-12-11,25,,51143.0,1027,51143.0,2017-09-12,2018-03-11
RICHARDS JONATHAN P,CORNERSTONE CM INC,2014-11-11,21,,814083.0,1028,814083.0,2014-08-13,2015-02-09
RIGHETTI NICCOLO,MICRON TECHNOLOGY INC,2020-12-30,21,,723125.0,1029,723125.0,2020-10-01,2021-03-30
RINGCENTRAL IP HOLDINGS INC,RINGCENTRAL INC,2020-07-02,209,1384905.0,1384905.0,1030,1384905.0,2020-04-03,2020-09-30
RINGCENTRAL IP HOLDINGS INC,RINGCENTRAL INC,2022-01-06,186,1384905.0,1384905.0,1031,1384905.0,2021-10-08,2022-04-06
RIVERSTONE NETWORKS INC,LUCENT TECHNOLOGIES INC,2006-04-27,35,,1726079.0,1032,1726079.0,2006-01-27,2006-07-26
RIVIAN AUTOMOTIVE INC,RIVIAN IP HOLDINGS LLC,2019-05-13,21,1874178.0,,1033,1874178.0,2019-02-12,2019-08-11
RIVIAN AUTOMOTIVE LLC,RIVIAN AUTOMOTIVE INC,2019-05-13,21,,1874178.0,1034,1874178.0,2019-02-12,2019-08-11
ROACH MICHAEL T,PIONEER HIBRED INTERNATIONAL INC,2010-04-20,20,,105319.0,1035,105319.0,2010-01-20,2010-07-19
ROACH MICHAEL T,PIONEER HIBRED INTERNATIONAL INC,2012-02-09,23,,105319.0,1036,105319.0,2011-11-11,2012-05-09
ROBERTSON CHRISTIAN,TMOBILE USA INC,2009-05-08,23,,1283699.0,1037,1283699.0,2009-02-07,2009-08-06
ROBINSON CHARLES,DOLBY LABORATORIES LICENSING CORPORATION,2012-05-03,22,,1308547.0,1038,1308547.0,2012-02-03,2012-08-01
ROCKSTAR BIDCO LP,APPLE,2012-05-11,73,,320193.0,1039,320193.0,2012-02-11,2012-08-09
ROCKSTAR BIDCO LP,APPLE INC,2012-05-11,1131,,320193.0,1040,320193.0,2012-02-11,2012-08-09
ROGER RODOLFO,BAXTER INTERNATIONAL INC,2005-01-26,28,,10456.0,1041,10456.0,2004-10-28,2005-04-26
ROGMAN KEITH,FORD GLOBAL TECHNOLOGIES LLC,2017-10-24,30,,932021.0,1042,932021.0,2017-07-26,2018-01-22
ROHRBACH MATTHEW DEAN,APPLE COMPUTER INC,2005-10-18,22,,320193.0,1043,320193.0,2005-07-20,2006-01-16
ROHRBACH MATTHEW DEAN,APPLE INC,2007-12-13,35,,320193.0,1044,320193.0,2007-09-14,2008-03-12
ROHRBACH MATTHEW DEAN,APPLE INC,2014-12-08,21,,320193.0,1045,320193.0,2014-09-09,2015-03-08
ROHRBACH MATTHEW DEAN,APPLE INC,2015-01-26,39,,320193.0,1046,320193.0,2014-10-28,2015-04-26
ROSETTA INPHARMATICS LLC,MERCK CO INC,2009-06-25,23,,310158.0,1047,310158.0,2009-03-27,2009-09-23
ROSINKO MICHAEL J,BETA BIONICS INC,2020-09-25,22,,1674632.0,1048,1674632.0,2020-06-27,2020-12-24
ROTH GREGORY BRANCHEK,AMAZON TECHNOLOGIES INC,2013-07-17,21,,1321834.0,1049,1321834.0,2013-04-18,2013-10-15
ROTH GREGORY BRANCHEK,AMAZON TECHNOLOGIES INC,2014-01-22,22,,1321834.0,1050,1321834.0,2013-10-24,2014-04-22
ROTH GREGORY BRANCHEK,AMAZON TECHNOLOGIES INC,2014-09-10,20,,1321834.0,1051,1321834.0,2014-06-12,2014-12-09
ROTH GREGORY BRANCHEK,AMAZON TECHNOLOGIES INC,2015-04-15,26,,1321834.0,1052,1321834.0,2015-01-15,2015-07-14
ROTHBERG JONATHAN M,BUTTERFLY NETWORK INC,2017-11-02,21,,1804176.0,1053,1804176.0,2017-08-04,2018-01-31
ROTHBERG JONATHAN M,HYPERFINE RESEARCH INC,2015-10-28,26,,1833769.0,1054,1833769.0,2015-07-30,2016-01-26
ROWLEY MATTHEW DAVID,MICRON TECHNOLOGY INC,2018-03-16,20,,723125.0,1055,723125.0,2017-12-16,2018-06-14
RUDNITSKAYA ALEKSANDRA,FORMA THERAPEUTICS INC,2016-02-23,20,,1001316.0,1056,1001316.0,2015-11-25,2016-05-23
RUSSELLCLARKE PETER,APPLE INC,2007-12-13,35,,320193.0,1057,320193.0,2007-09-14,2008-03-12
RUSSELLCLARKE PETER,APPLE INC,2014-12-08,21,,320193.0,1058,320193.0,2014-09-09,2015-03-08
RUSSELLCLARKE PETER,APPLE INC,2015-01-23,38,,320193.0,1059,320193.0,2014-10-25,2015-04-23
RUSSELLCLARKE PETER,APPLE INC,2020-07-01,20,,320193.0,1060,320193.0,2020-04-02,2020-09-29
RUTERMAN JON KEVIN,AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY INC,2006-10-20,23,,4962.0,1061,4962.0,2006-07-22,2007-01-18
RYU INHWAN,LG ELECTRONICS INC,2016-12-29,25,,2058873.0,1062,2058873.0,2016-09-30,2017-03-29
SABIC GLOBAL TECHNOLOGIES BV,SHPP GLOBAL TECHNOLOGIES BV,2020-11-25,26,932021.0,932021.0,1063,932021.0,2020-08-27,2021-02-23
SACHETI SANDEEP K,AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY INC,2006-11-28,21,,4962.0,1064,4962.0,2006-08-30,2007-02-26
SAGEM SA,JOHNSON CONTROLS AUTOMOTIVE ELECTRONICS,2002-10-07,34,,200406.0,1065,200406.0,2002-07-09,2003-01-05
SAINT SEAN,DEXCOM INC,2005-03-08,33,,1093557.0,1066,1093557.0,2004-12-08,2005-06-06
SAKARYA ONUR,NATERA INC,2015-04-17,32,,1604821.0,1067,1604821.0,2015-01-17,2015-07-16
SALAPURA VALENTINA,INTERNATIONAL BUSINESS MACHINES CORPORATION,2018-07-16,25,,51143.0,1068,51143.0,2018-04-17,2018-10-14
SALIX PHARMACEUTICALS LTD,SALIX PHARMACEUTICALS INC,2018-11-14,34,2007191.0,1691082.0,1069,2007191.0,2018-08-16,2019-02-12
SALOW GLEN,AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY INC,2004-10-08,36,,4962.0,1070,4962.0,2004-07-10,2005-01-06
SAMSUNG ELECTRONICS CO LTD,SAMSUNG DISPLAY CO LTD,2012-09-04,99,,1290109.0,1071,1290109.0,2012-06-06,2012-12-03
SAMSUNG SDI CO LTD,SAMSUNG MOBILE DISPLAY CO LTD,2008-12-10,39,,1290109.0,1072,1290109.0,2008-09-11,2009-03-10
SANCHEZ NEVADA J,BUTTERFLY NETWORK INC,2014-03-27,24,,1804176.0,1073,1804176.0,2013-12-27,2014-06-25
SANDERS MARTIN E,IO THERAPEUTICS INC,2017-05-05,27,,1840233.0,1074,1840233.0,2017-02-04,2017-08-03
SANDISK CORPORATION,SANDISK TECHNOLOGIES INC,2011-04-04,1782,,1321834.0,1075,1321834.0,2011-01-04,2011-07-03
SANDISK CORPORATION,SANDISK TECHNOLOGIES INC,2012-03-14,21,,1321834.0,1076,1321834.0,2011-12-15,2012-06-12
SANDISK TECHNOLOGIES LLC,WESTERN DIGITAL TECHNOLOGIES INC,2017-03-28,29,,1321834.0,1077,1321834.0,2016-12-28,2017-06-26
SANTOSUOSSO JOHN M,INTERNATIONAL BUSINESS MACHINES CORPORATION,2013-01-25,20,,51143.0,1078,51143.0,2012-10-27,2013-04-25
SARIDAKIS GEORGE,FORD GLOBAL TECHNOLOGIES LLC,2018-10-01,29,,932021.0,1079,932021.0,2018-07-03,2018-12-30
SATZGER DOUGLAS B,APPLE COMPUTER INC,2005-10-18,22,,320193.0,1080,320193.0,2005-07-20,2006-01-16
SATZGER DOUGLAS B,APPLE INC,2007-12-21,34,,320193.0,1081,320193.0,2007-09-22,2008-03-20
SAUNDERS LAURA,STEM CENTRX INC,2013-02-22,32,,1758766.0,1082,1758766.0,2012-11-24,2013-05-23
SAYRE PAUL BARNHART III,AMAZON TECHNOLOGIES INC,2014-08-14,22,,1321834.0,1083,1321834.0,2014-05-16,2014-11-12
SCHENK DALE B,ELAN PHARMACEUTICALS INC,1999-01-28,20,,1023024.0,1084,1023024.0,1998-10-30,1999-04-28
SCHENK DALE B,ELAN PHARMACEUTICALS INC,2000-10-02,21,,1023024.0,1085,1023024.0,2000-07-04,2000-12-31
SCHER ERIK C,SILURIA TECHNOLOGIES INC,2015-07-15,22,,1321834.0,1086,1321834.0,2015-04-16,2015-10-13
SCHOOLCRAFT BRIAN,ALLISON TRANSMISSION INC,2015-04-17,23,,1411207.0,1087,1411207.0,2015-01-17,2015-07-16
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,SAIC GEMINI INC,2013-09-27,25,1571123.0,,1088,1571123.0,2013-06-29,2013-12-26
SEAGATE TECHNOLOGY INC,SEAGATE REMOVABLE STORAGE SOLUTIONS LLC,2000-06-30,25,1779474.0,,1089,1779474.0,2000-04-01,2000-09-28
SEAGATE TECHNOLOGY INC,SEAGATE TECHNOLOGY LLC,2000-06-28,869,1779474.0,1137789.0,1090,1779474.0,2000-03-30,2000-09-26
SEAGATE TECHNOLOGY INC,SEAGATE TECHNOLOGY LLC,2000-06-30,57,1779474.0,1137789.0,1091,1779474.0,2000-04-01,2000-09-28
SEID CALVIN Q,APPLE COMPUTER INC,2005-10-19,21,,320193.0,1092,320193.0,2005-07-21,2006-01-17
SELLA GUY,SOLAREDGE TECHNOLOGIES LTD,2020-01-28,20,,1419612.0,1093,1419612.0,2019-10-30,2020-04-27
SEO DONGYOUN,LG ELECTRONICS INC,2013-02-28,27,,2058873.0,1094,2058873.0,2012-11-30,2013-05-29
SEO HANBYUL,LG ELECTRONICS INC,2015-01-13,23,,2058873.0,1095,2058873.0,2014-10-15,2015-04-13
SEOK YONGHO,LG ELECTRONICS INC,2014-11-11,21,,2058873.0,1096,2058873.0,2014-08-13,2015-02-09
SEONG JEASEOK,LG ELECTRONICS INC,2013-07-22,20,,2058873.0,1097,2058873.0,2013-04-23,2013-10-20
SEONG JEASEOK,LG ELECTRONICS INC,2017-03-10,29,,2058873.0,1098,2058873.0,2016-12-10,2017-06-08
SHAFER RYAN JAMES,BECTON DICKINSON AND COMPANY,2012-05-16,20,,10795.0,1099,10795.0,2012-02-16,2012-08-14
SHAFFER BENJAMIN ANDREW,APPLE INC,2014-12-08,21,,320193.0,1100,320193.0,2014-09-09,2015-03-08
SHAFFER BENJAMIN ANDREW,APPLE INC,2015-01-19,36,,320193.0,1101,320193.0,2014-10-21,2015-04-19
SHAFFER BENJAMIN ANDREW,APPLE INC,2020-07-02,20,,320193.0,1102,320193.0,2020-04-03,2020-09-30
SHAH SHILPA R,TMOBILE USA INC,2009-05-06,23,,1283699.0,1103,1283699.0,2009-02-05,2009-08-04
SHAO HUI,STEM CENTRX INC,2013-02-22,32,,1758766.0,1104,1758766.0,2012-11-24,2013-05-23
SHARIFI MEHR NIMA,AMAZON TECHNOLOGIES INC,2015-09-28,22,,1321834.0,1105,1321834.0,2015-06-30,2015-12-27
SHARP CORPORATION,KONINKLIJKE PHILIPS NV,2015-09-30,31,,313216.0,1106,313216.0,2015-07-02,2015-12-29
SHARPE RICHARD JAMES,NUTANIX INC,2017-01-31,23,,1618732.0,1107,1618732.0,2016-11-02,2017-05-01
SHEARER ROBERT A,INTERNATIONAL BUSINESS MACHINES CORPORATION,2013-01-31,26,,51143.0,1108,51143.0,2012-11-02,2013-05-01
SHENZHEN CHINA STAR OPTOELECTRONICS TECHNOLOGY CO LTD,SHENZHEN CHINA STAR OPTOELECTRONICS SEMICONDUCTOR DISPLAY TECHNOLOGY CO LTD,2017-09-18,24,,1290109.0,1109,1290109.0,2017-06-20,2017-12-17
SHIH DAYUAN,INTERNATIONAL BUSINESS MACHINES CORPORATION,1993-04-30,34,,51143.0,1110,51143.0,1993-01-30,1993-07-29
SHIN JONGYOUN,LG ELECTRONICS INC,2016-12-01,25,,2058873.0,1111,2058873.0,2016-09-02,2017-03-01
SHIRE HUMAN GENETIC THERAPIES INC,RANA THERAPEUTICS INC,2016-12-19,52,,1442836.0,1112,1442836.0,2016-09-20,2017-03-19
SHRIVASTAVA DHAIRYA,VIEW INC,2016-05-10,21,,1865429.0,1113,1865429.0,2016-02-10,2016-08-08
SIBSON DUNCAN,GLOBUS MEDICAL INC,2009-06-01,31,,1237831.0,1114,1237831.0,2009-03-03,2009-08-30
SIGURJONSSON STYRMIR,NATERA INC,2015-04-17,33,,1604821.0,1115,1604821.0,2015-01-17,2015-07-16
SILICON GRAPHICS INC,SILICON GRAPHICS INTERNATIONAL INC,2009-05-08,54,,105319.0,1116,105319.0,2009-02-07,2009-08-06
SILICON GRAPHICS INTERNATIONAL CORP,HEWLETT PACKARD ENTERPRISE DEVELOPMENT LP,2017-05-01,32,,1645590.0,1117,1645590.0,2017-01-31,2017-07-30
SILVANTO MIKAEL,APPLE INC,2014-12-08,21,,320193.0,1118,320193.0,2014-09-09,2015-03-08
SILVANTO MIKAEL,APPLE INC,2015-01-19,39,,320193.0,1119,320193.0,2014-10-21,2015-04-19
SILVER PEAK SYSTEMS INC,HEWLETT PACKARD ENTERPRISE DEVELOPMENT LP,2021-10-27,174,,1645590.0,1120,1645590.0,2021-07-29,2022-01-25
SIMONS WAYNE K,PACCAR INC,2005-09-09,22,,75362.0,1121,75362.0,2005-06-11,2005-12-08
SIMPSON PETER C,DEXCOM INC,2013-05-21,23,,1093557.0,1122,1093557.0,2013-02-20,2013-08-19
SINGH ABHISHEK RANJAN,CISCO TECHNOLOGY INC,2016-07-11,21,,1779474.0,1123,1779474.0,2016-04-12,2016-10-09
SINGH RAJINDER,RIGEL PHARMACEUTICALS INC,2003-03-04,20,,1034842.0,1124,1034842.0,2002-12-04,2003-06-02
SINHA SUDHI R,JOHNSON CONTROLS TECHNOLOGY COMPANY,2018-10-02,25,,200406.0,1125,200406.0,2018-07-04,2018-12-31
SINHAROY BALARAM,INTERNATIONAL BUSINESS MACHINES CORPORATION,2008-01-31,25,,51143.0,1126,51143.0,2007-11-02,2008-04-30
SIRF TECHNOLOGY HOLDINGS INC,SIRF TECHNOLOGY INC,2002-06-20,20,1779474.0,1126741.0,1127,1779474.0,2002-03-22,2002-09-18
SISLER CHRISTINE J,PEPSICO INC,2012-03-05,20,,77476.0,1128,77476.0,2011-12-06,2012-06-03
SKYLER TECHNOLOGY INC,ROBERT T AND VIRGINIA T JENKINS AS TRUSTEES OF THE JENKINS FAMILY TRUST DATED FEB 8 2002,2010-01-12,30,1819974.0,,1129,1819974.0,2009-10-14,2010-04-12
SLEGEL TIMOTHY J,INTERNATIONAL BUSINESS MACHINES CORPORATION,2008-01-10,22,,51143.0,1130,51143.0,2007-10-12,2008-04-09
SMALL JESSICA,NIKE INC,2019-12-19,26,,320187.0,1131,320187.0,2019-09-20,2020-03-18
SMITH BRUCE M,STEELCASE INC,2012-10-15,23,,1050825.0,1132,1050825.0,2012-07-17,2013-01-13
SMITHKLINE BEECHAM CORPORATION DBA GLAXOSMITHKLINE,AFFINIUM PHARMACEUTICALS INC,2002-12-18,20,,1388320.0,1133,1388320.0,2002-09-19,2003-03-18
SMITHS MEDICAL ASD INC,TANDEM DIABETES CARE INC,2012-07-16,21,,1438133.0,1134,1438133.0,2012-04-17,2012-10-14
SNAP APPLIANCE INC,ADAPTEC INC,2004-09-29,20,1564408.0,,1135,1564408.0,2004-07-01,2004-12-28
SNAPCHAT INC,SNAP INC,2016-09-23,260,,1564408.0,1136,1564408.0,2016-06-25,2016-12-22
SOLARBRIDGE TECHNOLOGIES INC,SUNPOWER CORPORATION,2014-12-18,20,1419612.0,,1137,1419612.0,2014-09-19,2015-03-18
SOLARFLARE COMMUNICATIONS INC,MARVELL INTERNATIONAL LTD,2011-04-18,30,,1940941.0,1138,1940941.0,2011-01-18,2011-07-17
SON NERRY,LG ELECTRONICS INC,2019-08-19,21,,2058873.0,1139,2058873.0,2019-05-21,2019-11-17
SON SUNGGYUN,LG ELECTRONICS INC,2021-03-30,42,,2058873.0,1140,2058873.0,2020-12-30,2021-06-28
SONG JAE HYUNG,LG ELECTRONICS INC,2008-08-14,29,,2058873.0,1141,2058873.0,2008-05-16,2008-11-12
SONG JAE HYUNG,LG ELECTRONICS INC,2008-10-13,24,,2058873.0,1142,2058873.0,2008-07-15,2009-01-11
SONG JAE HYUNG,LG ELECTRONICS INC,2008-10-20,41,,2058873.0,1143,2058873.0,2008-07-22,2009-01-18
SONG JINHAN,SK TELECOM CO LTD,2013-03-15,22,,1015650.0,1144,1015650.0,2012-12-15,2013-06-13
SONG WON GYU,LG ELECTRONICS INC,2006-09-29,23,,2058873.0,1145,2058873.0,2006-07-01,2006-12-28
SONG WON GYU,LG ELECTRONICS INC,2007-07-04,32,,2058873.0,1146,2058873.0,2007-04-05,2007-10-02
SONG WON GYU,LG ELECTRONICS INC,2007-07-26,30,,2058873.0,1147,2058873.0,2007-04-27,2007-10-24
SONG WON GYU,LG ELECTRONICS INC,2008-08-26,50,,2058873.0,1148,2058873.0,2008-05-28,2008-11-24
SPX FITNESS INC,LAGREE TECHNOLOGIES INC,2016-10-24,58,,1321834.0,1149,1321834.0,2016-07-26,2017-01-22
SRC VISION INC,KEY TECHNOLOGY INC,2000-11-30,21,,1779474.0,1150,1779474.0,2000-09-01,2001-02-28
ST LOUIS JULIE,WOLVERINE WORLD WIDE INC,2007-01-17,21,,110471.0,1151,110471.0,2006-10-19,2007-04-17
STAMPER ANTHONY K,INTERNATIONAL BUSINESS MACHINES CORPORATION,2014-02-03,25,,51143.0,1152,51143.0,2013-11-05,2014-05-04
STANFORD SURGICAL TECHNOLOGIES INC,HEARTPORT INC,1995-07-14,25,1321834.0,,1153,1321834.0,1995-04-15,1995-10-12
STANTON SHAWN CHRISTOPHER,THOMASVILLE FURNITURE INDUSTRIES INC,2003-04-16,23,,72162.0,1154,72162.0,2003-01-16,2003-07-15
STEELCASE INC,STEELCASE DEVELOPMENT INC,1999-07-01,50,1050825.0,1050825.0,1155,1050825.0,1999-04-02,1999-09-29
STEELCASE INC A CORP OF MICHIGAN,STEELCASE DEVELOPMENT INC A CORP OF MICHIGAN,1999-07-01,23,1050825.0,1050825.0,1156,1050825.0,1999-04-02,1999-09-29
STEELCASE INC A CORPORATION OF MICHIGAN,STEELCASE DEVELOPMENT INC,1999-07-01,21,1050825.0,1050825.0,1157,1050825.0,1999-04-02,1999-09-29
STEELCASE INC A CORPORATION OF MICHIGAN,STEELCASE DEVELOPMENT INC A CORPORATION OF MICHIGAN,1999-07-01,41,1050825.0,1050825.0,1158,1050825.0,1999-04-02,1999-09-29
STEINKE GUSTAV J,INTERNATIONAL BRAKE INDUSTRIES INC,1994-04-06,27,,105319.0,1159,105319.0,1994-01-06,1994-07-05
STLOUIS JULIE,WOLVERINE WORLD WIDE INC,2007-07-17,36,,110471.0,1160,110471.0,2007-04-18,2007-10-15
STLOUIS JULIE,WOLVERINE WORLD WIDE INC,2008-01-10,21,,110471.0,1161,110471.0,2007-10-12,2008-04-09
STLOUIS JULIE,WOLVERINE WORLD WIDE INC,2008-07-24,23,,110471.0,1162,110471.0,2008-04-25,2008-10-22
STMICROELECTRONICS SRL FORMERLY KNOWN AS SGSTHOMSON MICROELECTRONICS SRL,MICRON TECHNOLOGY INC,2012-05-23,24,932787.0,723125.0,1163,932787.0,2012-02-23,2012-08-21
STODDARD ERIC,FORD GLOBAL TECHNOLOGIES LLC,2016-01-05,23,,932021.0,1164,932021.0,2015-10-07,2016-04-04
STODDARD ERIC,FORD GLOBAL TECHNOLOGIES LLC,2018-03-28,20,,932021.0,1165,932021.0,2017-12-28,2018-06-26
STREIT LEON G,PIONEER HIBRED INTERNATIONAL INC,2010-04-19,24,,105319.0,1166,105319.0,2010-01-19,2010-07-18
STRINGER CHRISTOPHER J,APPLE COMPUTER INC,2005-10-18,22,,320193.0,1167,320193.0,2005-07-20,2006-01-16
STRINGER CHRISTOPHER J,APPLE INC,2007-12-17,35,,320193.0,1168,320193.0,2007-09-18,2008-03-16
STRINGER CHRISTOPHER J,APPLE INC,2014-12-08,21,,320193.0,1169,320193.0,2014-09-09,2015-03-08
STRINGER CHRISTOPHER J,APPLE INC,2015-01-19,38,,320193.0,1170,320193.0,2014-10-21,2015-04-19
STULL ROBERT A,STEM CENTRX INC,2013-02-22,32,,1758766.0,1171,1758766.0,2012-11-24,2013-05-23
SUBRAMANIAN ROMESH R,DYNE THERAPEUTICS INC,2019-08-28,20,,1818794.0,1172,1818794.0,2019-05-30,2019-11-26
SUGARSYNC INC,DROPBOX INC,2014-10-14,20,,1467623.0,1173,1467623.0,2014-07-16,2015-01-12
SUH JONG YEUL,LG ELECTRONICS INC,2008-08-14,31,,2058873.0,1174,2058873.0,2008-05-16,2008-11-12
SUH JONG YEUL,LG ELECTRONICS INC,2008-10-20,27,,2058873.0,1175,2058873.0,2008-07-22,2009-01-18
SUN WORLD INTERNATIONAL INC,SUN WORLD INTERNATIONAL LLC,2005-02-25,40,105319.0,,1176,105319.0,2004-11-27,2005-05-26
SUNG EUNJI,LG ELECTRONICS INC,2017-04-25,25,,2058873.0,1177,2058873.0,2017-01-25,2017-07-24
SVENSSON CHRISTOPHER,FORD GLOBAL TECHNOLOGIES LLC,2016-01-05,23,,932021.0,1178,932021.0,2015-10-07,2016-04-04
SVENSSON CHRISTOPHER,FORD GLOBAL TECHNOLOGIES LLC,2018-03-28,20,,932021.0,1179,932021.0,2017-12-28,2018-06-26
SYNERGY PHARMACEUTICALS INC,BAUSCH HEALTH IRELAND LIMITED,2019-03-04,28,1691082.0,,1180,1691082.0,2018-12-04,2019-06-02
TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LTD,TSMC SOLID STATE LIGHTING LTD,2012-03-01,128,1046179.0,,1181,1046179.0,2011-12-02,2012-05-30
TALASAZ AMIRALI,GUARDANT HEALTH INC,2014-07-02,22,,1576280.0,1182,1576280.0,2014-04-03,2014-09-30
TAN SUNGHO,APPLE INC,2020-07-27,20,,320193.0,1183,320193.0,2020-04-28,2020-10-25
TANT SEAN,FORD GLOBAL TECHNOLOGIES LLC,2019-01-17,25,,932021.0,1184,932021.0,2018-10-19,2019-04-17
TAVARES FRANCIS XAVIER,G1 THERAPEUTICS INC,2014-03-12,22,,1001316.0,1185,1001316.0,2013-12-12,2014-06-10
TAYLOR CHARLES A,HEARTFLOW INC,2011-01-24,28,,1464521.0,1186,1464521.0,2010-10-26,2011-04-24
TAYLOR CHARLES A,HEARTFLOW INC,2017-02-14,24,,1464521.0,1187,1464521.0,2016-11-16,2017-05-15
TAYLOR MATTHEW WHITING,GOGORO INC,2012-09-12,24,,1886190.0,1188,1886190.0,2012-06-14,2012-12-11
TEGLEY CHRISTOPHER M,LIGAND PHARMACEUTICALS INC,2000-09-20,34,,886163.0,1189,886163.0,2000-06-22,2000-12-19
TEIG STEVEN,CADENCE DESIGN SYSTEMS INC,2003-05-08,40,,813672.0,1190,813672.0,2003-02-07,2003-08-06
TELCORDIA TECHNOLOGIES INC,REGENTS OF THE UNIVERSITY OF CALIFORNIA THE,2002-03-22,22,1321834.0,,1191,1321834.0,2001-12-22,2002-06-20
TERADYNE INC,AMPHENOL CORPORATION,2005-11-30,23,97210.0,,1192,97210.0,2005-09-01,2006-02-28
TERADYNE INC,TOLLGRADE COMMUNICATIONS INC,2007-08-01,36,97210.0,,1193,97210.0,2007-05-03,2007-10-30
THACKER DAVID,GROUPON INC,2013-08-13,25,,1490281.0,1194,1490281.0,2013-05-15,2013-11-11
THE NIELSEN COMPANY US LLC,ROKU INC,2021-04-15,33,,1428439.0,1195,1428439.0,2021-01-15,2021-07-14
THE PROCTER GAMBLE COMPANY,IMFLUX INC,2014-04-02,33,80424.0,,1196,80424.0,2014-01-02,2014-07-01
THE UNIVERSITY OF BRITISH COLUMBIA,BRIGHTSIDE TECHNOLOGIES INC,2007-04-24,43,,1321834.0,1197,1321834.0,2007-01-24,2007-07-23
THERAVANCE INC,THERAVANCE BIOPHARMA ANTIBIOTICS IP LLC,2014-06-01,25,1583107.0,1583107.0,1198,1583107.0,2014-03-03,2014-08-30
THERAVANCE INC,THERAVANCE BIOPHARMA RD IP LLC,2014-06-01,150,1583107.0,1583107.0,1199,1583107.0,2014-03-03,2014-08-30
THERMO FISHER SCIENTIFIC BIOSCIENCES INC,THERMO FISHER SCIENTIFIC INC,2014-03-21,28,97745.0,97745.0,1200,97745.0,2013-12-21,2014-06-19
THOMAS C GOMER,LG ELECTRONICS INC,2004-10-25,46,,2058873.0,1201,2058873.0,2004-07-27,2005-01-23
THOMAS DEEP,AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY INC,2006-11-28,21,,4962.0,1202,4962.0,2006-08-30,2007-02-26
THOMAS EDWARD NATHANIEL,NIKE INC,2004-07-15,21,,320187.0,1203,320187.0,2004-04-16,2004-10-13
THOMPSON JEFFREY A,PIONEER HIBRED INTERNATIONAL INC,2010-04-21,24,,105319.0,1204,105319.0,2010-01-21,2010-07-20
THOMSON LICENSING,DOLBY LABORATORIES LICENSING CORPORATION,2016-08-10,52,,1308547.0,1205,1308547.0,2016-05-12,2016-11-08
THOMSON LICENSING,INTERDIGITAL VC HOLDINGS INC,2018-07-30,128,,1405495.0,1206,1405495.0,2018-05-01,2018-10-28
THOMSON LICENSING SAS,DOLBY LABORATORIES LICENSING CORPORATION,2017-02-07,24,,1308547.0,1207,1308547.0,2016-11-09,2017-05-08
THOMSON LICENSING SAS,INTERDIGITAL VC HOLDINGS INC,2018-02-23,37,,1405495.0,1208,1405495.0,2017-11-25,2018-05-24
THROWER JAMES P,DEXCOM INC,2005-03-30,28,,1093557.0,1209,1093557.0,2004-12-30,2005-06-28
THROWER JAMES PATRICK,DEXCOM INC,2004-01-12,32,,1093557.0,1210,1093557.0,2003-10-14,2004-04-11
THROWER JAMES PATRICK,DEXCOM INC,2005-03-08,25,,1093557.0,1211,1093557.0,2004-12-08,2005-06-06
THUNDER POWER HONG KONG LTD,THUNDER POWER NEW ENERGY VEHICLE DEVELOPMENT COMPANY LIMITED,2016-12-15,48,1939780.0,,1212,1939780.0,2016-09-16,2017-03-15
TIAN HUI,INVISAGE TECHNOLOGIES INC,2010-05-20,23,,1321834.0,1213,1321834.0,2010-02-19,2010-08-18
TISSANDIER CLEMENT,APPLE INC,2020-07-02,20,,320193.0,1214,320193.0,2020-04-03,2020-09-30
